,Host,3/12,,Level,Month,Discord,Badge,Agent,New,Active,Prorate,Days,Day Pace,Days Goal,Days Left,Hours,Hrs Goal,Hours Left,💎,💎 Pace,Tier,Tier Goal,Tier Left,Tier Status,Tier LM,Grad,💎 Last 30,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,Days Month,Hours Month,Rewards Month,Link
416,7580527970687959095,stary750v2,GO,,4,@stary750v2,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,535","8,620","11,229",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@stary750v2
417,7443598365138665488,gigiinextdoor,GO,,16,@simpnextdoor,Gaming,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,2,52,162,-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@gigiinextdoor
418,7556036445476241422,djgregdean,GO,,6,@djgregdean,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,37,"5,192",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@djgregdean
419,7571622575235776567,chefvaun,GO,,5,@vaunt34,Gaming,TRE,0,Y,1.00,1,12%,7,6,2,15,13,0,0,1,"100,000","100,000",Down,1,,6,6,684,-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@chefvaun
420,7559934933175877645,moneysignpeso,GO,,6,@moneysignpeso,,SHAVONNE,0,Y,1.00,3,35%,7,4,4,15,11,0,0,1,"100,000","100,000",Down,1,,0,1,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@moneysignpeso
421,7359137883216805893,prodigalmediumgabe,GO,,7,@gabrieljames2021,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"4,480",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@prodigalmediumgabe
422,7571863711502090253,maritanightingale6,GO,,5,@maritanightingale6,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,330,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@maritanightingale6
423,7557699642381746190,followyourdestinie,GO,,4,@followyourdestinie,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"1,021",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@followyourdestinie
424,7571589583662596110,deejay_av_oc,GO,,5,@avater80t,,SVEN,0,Y,1.00,0,0%,7,7,1,15,14,0,0,1,"100,000","100,000",Down,1,,0,0,87,-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@deejay_av_oc
425,7359138276898603013,deklangill,GO,,10,@deklangill,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,900,428,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@deklangill
426,7361660026877952017,x_dark_one_x,GO,,24,@x_dark_one_x,Gaming,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,520,520,"12,401",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@x_dark_one_x
427,7483247953637916688,montanafougere,GO,,13,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,1,427,452,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@montanafougere
314,7359134983241531397,natebharris,GO,,38,,,,7,Y,1.00,0,0%,7,7,0,15,15,30,78,1,"100,000","99,970",Down,1,,144,499,"1,900",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@natebharris
428,7422214040686149633,thelyonsband,GO,,5,@truth9529,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,331,"2,540",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@thelyonsband
429,7359135268504469509,jeremygregorymusic,GO,,35,@jeremygregorymusic,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,224,224,"2,178",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jeremygregorymusic
430,7516705469575086096,zacairy,GO,,10,@zacairs,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,218,218,29,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@zacairy
431,7528205495350509569,its_me_princess2,GO,,8,@princesshiilei,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,70,177,"2,531",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@its_me_princess2
432,7438031460512055313,99boopyboopy,GO,,17,@99boopyboopy,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,187,187,614,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@99boopyboopy
433,7585352104148090935,pnwliving,GO,,4,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,148,"6,108",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@pnwliving
434,7359139337948168197,empress3y3s,GO,,25,@spiritual_muse,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,122,871,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@empress3y3s
435,7541631419496415287,stefanineemann,GO,,8,@stefani.neemann,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,410,410,34,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@stefanineemann
436,7389049411298574352,gfmusic27,GO,,21,@gfmusic,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,119,454,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@gfmusic27
478,7428383908431036432,nena.garcia31,GO,,2,,,,1,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,115,115,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@nena.garcia31
438,7359136303201484805,jackijing,GO,,31,@jackijing,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,2,93,35,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jackijing
490,7481422591517884432,tattedwendy,GO,,8,@tattoos1431,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,60,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@tattedwendy
440,7421067575049601041,yayarodz007,GO,,18,@yayaflora,Gaming,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,44,"2,289",-1,-1,0,"10,000",0,"10,000",-,0,8,20,0,https://www.tiktok.com/@yayarodz007
441,7359139528692662278,maineventswag,GO,,20,@swag804,Music,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,29,41,"1,749",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@maineventswag
442,7534083780236132366,giraffewalrus1,GO,,8,@giraffewalrus,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,32,143,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@giraffewalrus1
443,7359139044300980230,prettyliljbirdz,GO,,25,@jess2809,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,407,438,119,-1,-1,0,"7,000",0,"7,000",-,0,8,20,0,https://www.tiktok.com/@prettyliljbirdz
371,7368837736997847041,kelli70548,GO,,3,@kelli70548.,,,0,Y,1.00,0,0%,7,7,0,15,15,1,3,1,"100,000","99,999",Down,1,✦,58,82,23,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@kelli70548
444,7576587015379173390,xrheaofficial,GO,,5,@darkkkvader,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,10,20,532,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@xrheaofficial
445,7497406457571328001,nickisham,GO,,12,@nickisham8650,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,29,29,299,-1,-1,0,"1,250",0,"1,250",-,0,8,20,0,https://www.tiktok.com/@nickisham
512,7433891077771476993,alchemy.blue,GO,,17,,,,0,Y,1.00,0,0%,7,7,1,15,14,0,0,1,"100,000","100,000",Down,1,,0,17,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@alchemy.blue
447,7359135422100013061,kittydollface,GO,,22,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,15,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kittydollface
651,7359135407319285766,user_15253637,GO,,34,@bookitwithc,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,10,15,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@user_15253637
449,7405592604387246096,hunterreesepena,GO,,20,@bench_warma,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,14,0,-1,-1,0,"94,000","92,000","2,000",-,0,8,20,0,https://www.tiktok.com/@hunterreesepena
450,7534272981367930894,sweettd724,GO,,8,@sweett724b,,JEREMIAH,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,12,595,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@sweettd724
451,7546213073846124557,xellienicolex,GO,,7,@paperleo,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,39,39,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@xellienicolex
452,7359138466481307654,mtv_nelson,GO,,26,@nelson1134_74442,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,11,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mtv_nelson
453,7478855821783253008,gardeninggrant,GO,,13,@gardeninggrant,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,11,11,874,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@gardeninggrant
454,7381724490935418881,iluvbeingt,GO,,9,@supermodelt,,SVEN,4,Y,1.00,0,0%,7,7,1,15,14,0,0,1,"100,000","100,000",Down,1,,182,182,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@iluvbeingt
612,7359135748324425734,jasoncohenofficial,GO,,33,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,9,0,-1,-1,0,"2,000",0,"2,000",-,0,8,20,0,https://www.tiktok.com/@jasoncohenofficial
456,7550060797972463629,riahchamp,GO,,7,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,6,"1,023",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@riahchamp
457,7460667852887162896,sarahnichole2015,GO,,15,@mrswifey3911,,,6,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,108,108,0,-1,-1,0,"6,250",0,"6,250",-,0,8,20,0,https://www.tiktok.com/@sarahnichole2015
458,7538899445430403085,unruly_roxi,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,6,6,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@unruly_roxi
459,7359139753872097285,raatheone,GO,,23,@raatheone,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,1,5,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@raatheone
460,7573809271054352398,rishka_silvie,GO,,5,@ray068981,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,4,30,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@rishka_silvie
461,7445083336403533825,dwayne6sr,GO,,7,@dwayne_sr,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,3,4,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dwayne6sr
462,7454733148983820304,kristenn_wilson,GO,,15,@kkwilson_,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,2,"1,724",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kristenn_wilson
372,7542995911794933773,alexarennae24,GO,,8,,,,3,Y,1.00,0,0%,7,7,0,15,15,1,3,1,"100,000","99,999",Down,1,,1,2,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@alexarennae24
323,7551977020750741559,cino.rno,GO,,7,@cino.rno_54857,,,4,Y,1.00,1,12%,7,6,2,15,13,22,57,1,"100,000","99,978",Down,1,,22,2,"1,023",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@cino.rno
463,7359136342216966149,embarrassment_yazzzzzzz,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,0,2,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@embarrassment_yazzzzzzz
464,7359135733719957510,dtxjusstin,GO,,33,@justincaabrera,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,353","3,353",98,-1,-1,0,"3,000",0,"1,000",-,0,8,20,0,https://www.tiktok.com/@dtxjusstin
465,7454733986905161745,coach_kmack,GO,,15,@life_coach_kmack.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,7,7,10,-1,-1,0,"2,000",0,0,-,0,8,20,0,https://www.tiktok.com/@coach_kmack
466,7554923164661268494,ogdiablos,GO,,7,@xdiablos,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,2,2,"6,757",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ogdiablos
467,7359139366972915717,queenhoneybeeluv7,GO,,25,@blipty.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,1,31,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@queenhoneybeeluv7
468,7426527818483236880,hotworkmusic,GO,,18,@hotworkmusic,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,3,4,0,-1,-1,0,"10,000","10,000",0,-,0,8,20,0,https://www.tiktok.com/@hotworkmusic
469,7567088407923638285,t3jay_gaming,GO,,6,@tj2319,Gaming,JOE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,1,1,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@t3jay_gaming
470,7359139067122057222,phiva357,GO,,25,@phiva357,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,154,-1,-1,0,"3,500",0,"3,500",-,0,8,20,0,https://www.tiktok.com/@phiva357
471,7562950510282686478,britni_ncle,GO,,5,@brittany20700,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,279,-1,-1,0,"2,000","2,000",0,-,0,8,20,0,https://www.tiktok.com/@britni_ncle
472,7569375635290865678,plutovegas,GO,,5,,,TRENTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@plutovegas
473,7554197620911095863,realmelina,GO,,7,@officialrealmelina,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"3,674",-1,-1,0,"25,800","5,800","20,000",-,0,8,20,0,https://www.tiktok.com/@realmelina
474,7359138627353346053,darealkingtee54,GO,,26,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,14,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@darealkingtee54
475,7359138483878854661,jadeakellymusic,GO,,26,@jadeakelly,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,322","4,322",5,-1,-1,0,"10,000",0,"10,000",-,0,8,20,0,https://www.tiktok.com/@jadeakellymusic
476,7359138435900407813,lalibibaby,GO,,26,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"12,505",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lalibibaby
477,7359139317958049797,mjjurassic,GO,,25,@mjjurassic,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,332,332,17,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mjjurassic
478,7359139181223870469,maryannharrison50,GO,,25,@maryannharrison,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,6,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@maryannharrison50
479,7359139450280116230,ladybug_usa1,GO,,25,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,2,2,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ladybug_usa1
480,7385256657963499537,sammirios_,GO,,22,@xosammi.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,22,22,"4,889",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@sammirios_
481,7359134700117458949,minderella1teamspreadluv,GO,,43,@minderella_teamspreadluv3233,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"4,198",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@minderella1teamspreadluv
482,7390780180744355841,talkwithyourfingers,GO,,21,@andyyyyyyyyy4049,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"4,081",-1,-1,0,"1,500",0,"1,500",-,0,8,20,0,https://www.tiktok.com/@talkwithyourfingers
483,7389722430337728528,djdaltonharris,GO,,21,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,3,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@djdaltonharris
484,7391918697927032848,owlympian4,GO,,21,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,199,199,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@owlympian4
485,7404186556812214289,bootsy_collins,GO,,20,,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"1,256",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@bootsy_collins
486,7416879681435238401,nadjakuzmanich2,GO,,19,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,7,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nadjakuzmanich2
487,7421729618517835777,thatblondeodell21,GO,,18,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@thatblondeodell21
488,7430962860202901505,maggieharmonnn,GO,,18,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,12,12,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@maggieharmonnn
489,7583156191761678391,t.colvvv,GO,,4,@huncho1522,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"14,181",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@t.colvvv
490,7437320426143055889,sunshinebloomed,GO,,17,@thederrrtygirl,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"8,214",-1,-1,0,0,0,"-45,000",-,0,8,20,0,https://www.tiktok.com/@sunshinebloomed
491,7359134813124689926,thetiralositwins,GO,,41,@thetiralositwins,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"8,213",-1,-1,0,"5,625",0,"5,625",-,0,8,20,0,https://www.tiktok.com/@thetiralositwins
492,7439216255036293121,crystaldawson83,GO,,17,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,328,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@crystaldawson83
493,7403953558330032145,annaaweartist,GO,,20,@annaaweartist,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"7,012",-1,-1,0,"56,700","54,200","2,500",-,0,8,20,0,https://www.tiktok.com/@annaaweartist
494,7436461793502855184,kayspage8,GO,,17,@kay010017,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,2,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kayspage8
495,7439788214732275729,222xbrii,GO,,17,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@222xbrii
496,7451762103951589377,sjay_96,GO,,16,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"7,455",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@sjay_96
497,7398434150094553105,az.babe,GO,,20,@az.babe,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"2,650",-1,-1,0,"23,250","4,000","19,250",-,0,8,20,0,https://www.tiktok.com/@az.babe
498,7359135158852681733,paganlionessof5,GO,,36,@paganlionessof5,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"1,504",-1,-1,0,"1,000",0,"1,000",-,0,8,20,0,https://www.tiktok.com/@paganlionessof5
499,7584609048327405623,checker.tarot,GO,,4,@rukk0i,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"1,224",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@checker.tarot
500,7457698867681984513,hayleyhelminski,GO,,15,,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,7,7,306,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@hayleyhelminski
501,7457781689205669905,leo_notdicapri0,GO,,15,@leo_notdicaprio_73283,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,141,-1,-1,0,"21,000","25,000","-4,000",-,0,8,20,0,https://www.tiktok.com/@leo_notdicapri0
502,7579762714873118733,tellemwatson,GO,,4,@tellemwatson,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,188,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@tellemwatson
503,7468407393785806865,lil.bitt094,GO,,14,@lilbitt094,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,199,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lil.bitt094
504,7359136690818088965,codytiralosi,GO,,30,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,461,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@codytiralosi
505,7359135097775456262,aaronfullerx,GO,,37,@adonis200k,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,384,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@aaronfullerx
506,7480337323796774913,hsumhsan,GO,,13,@san.hsu.myat.htut,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,100,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@hsumhsan
507,7480522011840725009,aftonsalas,GO,,13,@aftonsalas,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,26,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@aftonsalas
508,7359134619347910661,lilawestcoast,GO,,45,@lilawestcoast,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,274,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lilawestcoast
509,7584893327687073805,add.action.coach,GO,,4,@add.action.coach,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,241,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@add.action.coach
510,7589379364102651959,papabearblessed,GO,,4,,,TRE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,240,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@papabearblessed
511,7359135442542821382,alexa_aronson,GO,,34,@alexa_aronson,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,212,-1,-1,0,"2,500",0,"2,500",-,0,8,20,0,https://www.tiktok.com/@alexa_aronson
512,7359135302167822342,cowboytuff03,GO,,35,@cowboytuff03,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,017","1,017",126,-1,-1,0,"52,375","34,000","18,375",-,0,8,20,0,https://www.tiktok.com/@cowboytuff03
513,7575020052429258807,squeakmelusky,GO,,5,@squeakondrums,Music,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,116,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@squeakmelusky
514,7493406574925348880,vcvdog,GO,,12,@vcvdog,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,2,-1,-1,0,"5,000",0,"5,000",-,0,8,20,0,https://www.tiktok.com/@vcvdog
515,7582786315515740173,liannaartistry,GO,,4,@lili3600,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,89,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@liannaartistry
516,7595367345045028919,roze.thorne,GO,,3,@rozethorne.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,0,0,68,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@roze.thorne
