,Host,3/5,,Level,Month,Discord,Badge,Agent,New,Active,Prorate,Days,Day Pace,Days Goal,Days Left,Hours,Hrs Goal,Hours Left,💎,💎 Pace,Tier,Tier Goal,Tier Left,Tier Status,Tier LM,Grad,💎 Last 30,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,Days Month,Hours Month,Link
592,7558154520338087949,blazequeen420_,GO,,6,@lunanovalovee,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,339",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@blazequeen420_
593,7566474104325554189,jackson.tash,GO,,6,@jackson.tash,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"22,781",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jackson.tash
594,7565708171323523085,micah_fort_went_e,GO,,6,@hemp4daddy,,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,022",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@micah_fort_went_e
595,7565684672328679437,monalisastyless,GO,,6,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"83,256",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@monalisastyless
596,7561872350627610638,princessdianaduh,GO,,6,@thebestforeva,,SVEN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,477,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@princessdianaduh
597,7563349948922773517,gn0ah1224,GO,,6,@Noahg7210,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@gn0ah1224
598,7517725595342651408,2xnique,GO,,6,@itsnique1,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,156",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@2xnique
599,7561337080069013518,gabbyholiday,GO,,6,@everything_p,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,47,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@gabbyholiday
600,7559309677251772471,leilanisocial,GO,,6,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,102",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@leilanisocial
601,7562344919353049143,sexysuccubus666,GO,,6,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,842",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@sexysuccubus666
602,7517538466369028112,jason.j.knight,GO,,6,@jasonjknight,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"584,658",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jason.j.knight
603,7551917025526988813,laddanurv,GO,,7,@laddanurv.,,SVEN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,240,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@laddanurv
604,7555605705676603406,shaunl33t,GO,,7,@shaunl33t,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,565",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@shaunl33t
605,7548320490268442638,bethanyflauren,GO,,7,@bethanyflauren,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,907,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@bethanyflauren
606,7424398904805900305,gtrosettv,GO,,7,@gtrose_,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,861,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@gtrosettv
607,7547563824795271223,rdino_36,GO,,7,@rdino3645,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"214,665",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@rdino_36
608,7544949475618635790,extracrispyelle,GO,,7,@extracrispyelle,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"123,622",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@extracrispyelle
609,7549186597481299982,c.p.a.c.k,GO,,7,@calliep88,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,843,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@c.p.a.c.k
610,7551242840450383927,nikkigooch4,GO,,7,@n_gooch,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,234",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@nikkigooch4
611,7359136334830796805,alwayshim19,GO,,7,@raven089398,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,474",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@alwayshim19
612,7549362050292760589,amber01123,GO,,7,@spookymama92,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"31,411",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@amber01123
613,7363458991315501072,tx_clarebear,GO,,8,@tx_clarebear,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,559",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@tx_clarebear
614,7540210189027295287,iluv_pitabread,GO,,8,@kaytlin_blair_17767,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,355,792",0,0,-1,-1,0,"1,000",0,0,-,0,8,20,https://www.tiktok.com/@iluv_pitabread
615,7539213472236683319,pglassman68,GO,,8,@griznation68,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"30,781",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@pglassman68
616,7543056721388879927,mariamcgill3,GO,,8,@mia_babydoll,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,658",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@mariamcgill3
617,7537126891673927735,baby.lange7777,GO,,8,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,985",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@baby.lange7777
618,7543807642234306615,torikayofficial,GO,,8,@torikay8492,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,304,300",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@torikayofficial
619,7544385399389634615,hannahh764,GO,,8,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,870",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@hannahh764
620,7535179859534954551,xoxoseptemberr,GO,,8,@xoxoseptemberr,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,806,043",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@xoxoseptemberr
621,7377956668812050449,royal_maiden,GO,,8,@maiden243,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,711",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@royal_maiden
622,7538182665934225463,shiennegh,GO,,8,@shyybaby,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,773,052",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@shiennegh
623,7538874394421280781,denise_edwards71,GO,,8,@mommyeds03,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"18,188",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@denise_edwards71
624,7543090187069505591,itslalamovess,GO,,8,@silver_cloudss,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"45,343",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@itslalamovess
625,7541126368428474423,stefandakarivlogs,GO,,8,@officialakarihashimoto,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,643",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@stefandakarivlogs
626,7359139215025700869,wh0s.kaliyaah,GO,,8,@kalillard0221,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,734",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@wh0s.kaliyaah
627,7541718074152697869,mortgage.with.gage,GO,,8,,,COLTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,807,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@mortgage.with.gage
628,7535949207002464270,chelseagafford,GO,,8,@gaffordc,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,640,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@chelseagafford
629,7533400357939101710,kimmie140,GO,,8,@kimmie140,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"31,647",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@kimmie140
630,7533400226460352526,sammysosexy1,GO,,8,@sammytsu7234,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,609,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@sammysosexy1
631,7533400409910689805,buickmckane8,GO,,8,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"108,046",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@buickmckane8
632,7533845752582553613,gigiguerrero01,GO,,8,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,609",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@gigiguerrero01
633,7523759456304529409,cjthewolfboi25,GO,,9,@cjthewolfboi,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,886",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@cjthewolfboi25
634,7523037433861013505,just.an.average.mark,GO,,9,@argo_2008,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,532",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@just.an.average.mark
635,7523381048978391057,yamiharuvr,GO,,9,@1yamiharu,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,152,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@yamiharuvr
636,7531173843524730935,.nicomay,GO,,9,@nicomay.,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,600,345",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@.nicomay
637,7527879281704419344,itssalami,GO,,9,@justyswife,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"111,279",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@itssalami
638,7514927122901647377,rossauceacademy,GO,,10,@therossauce,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,497,880",0,0,-1,-1,0,"17,500",0,0,-,0,8,20,https://www.tiktok.com/@rossauceacademy
639,7511412626723946512,karen.ortiz88,GO,,10,@denise041755,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"16,407",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@karen.ortiz88
640,7514738228092649488,itsknotsnot,GO,,10,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"244,881",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@itsknotsnot
641,7359137184366034949,fishingwithollie1,GO,,11,@fishingwithollie,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"44,228",0,0,-1,-1,0,"1,000",0,"1,000",-,0,8,20,https://www.tiktok.com/@fishingwithollie1
642,7508653795619160065,wadeclark16,GO,,11,@wadeclark16,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"130,080",0,0,-1,-1,0,"5,000",0,"5,000",-,0,8,20,https://www.tiktok.com/@wadeclark16
713,7506768163925721104,onthatsince94,GO,,11,@onthatsince94,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"34,390",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@onthatsince94
644,7507056126609883153,_alphaash_,GO,,11,@_alpha_ash__27505,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,455,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@_alphaash_
645,7505481473814937617,mellllaniiee,GO,,11,@mellllaniiee,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,"36,000",0,0,-,0,8,20,https://www.tiktok.com/@mellllaniiee
646,7502229937454268432,ezay_life1,GO,,11,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,187",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@ezay_life1
647,7499269427771457553,inluvwithpnw,GO,,11,@pacificnwgurl,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,341",0,0,-1,-1,0,"2,000",0,"2,000",-,0,8,20,https://www.tiktok.com/@inluvwithpnw
648,7504167381380497409,gabgoober,GO,,11,@gabbylikesbooks,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"37,921",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@gabgoober
649,7509307358300930065,leraheroine,GO,,11,,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,73,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@leraheroine
650,7488155778486992897,urfavmanic,GO,,12,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"29,114",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@urfavmanic
651,7488604412659843089,billyvena,GO,,12,@billyvena,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,213,764",0,0,-1,-1,0,"4,000",0,0,-,0,8,20,https://www.tiktok.com/@billyvena
652,7493731746362605584,wilsonfurula,GO,,12,@wilsonfurula,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,456,025",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@wilsonfurula
653,7488222207651381249,abbydames,GO,,12,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,279,919",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@abbydames
654,7488499378634637329,stainedbykane6,GO,,12,@inkandmusickane,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"36,437",0,0,-1,-1,0,"1,000",0,0,-,0,8,20,https://www.tiktok.com/@stainedbykane6
655,7495179645394944016,laynieyork,GO,,12,@laynieyork,,COLTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,883",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@laynieyork
656,7489934126737539073,leticiacm97,GO,,12,@leticiacmore,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@leticiacm97
657,7481085896800976913,realwillgaming,GO,,13,@realwill2.0,,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,619",0,0,-1,-1,0,"91,000",0,0,-,0,8,20,https://www.tiktok.com/@realwillgaming
658,7476626840392646672,digicardzzz,GO,,13,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,734",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@digicardzzz
659,7484066201136594945,awfullyjaded,GO,,13,@awfullyaidan,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,146,324",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@awfullyjaded
660,7485532583095369744,audreywelly,GO,,13,@audreywellyyy,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"208,275",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@audreywelly
661,7477736666996834305,joshcorbett03,GO,,13,@REMOVED,,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,069",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@joshcorbett03
662,7476626950346309649,bincyclopedia,GO,,13,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"646,923",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@bincyclopedia
663,7431307183314485249,roxannedover1,GO,,13,@roxannedover,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,053",0,0,-1,-1,0,"10,500",0,500,-,0,8,20,https://www.tiktok.com/@roxannedover1
664,7486530145088471056,courtelliottt,GO,,13,@courtelliottt,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"392,146",0,0,-1,-1,0,"1,000",0,0,-,0,8,20,https://www.tiktok.com/@courtelliottt
665,7472502126602862608,prettyinink1,GO,,14,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,446",0,0,-1,-1,0,"16,250",0,"16,250",-,0,8,20,https://www.tiktok.com/@prettyinink1
666,7467026650593738769,sydneydixonmusic,GO,,14,@sydixon,Music,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"38,748",0,0,-1,-1,0,0,0,"-2,000",-,0,8,20,https://www.tiktok.com/@sydneydixonmusic
612,7466236236080988161,walleye.1234,GO,,14,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,591",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@walleye.1234
668,7359137837943357446,meglloyd0102,GO,,14,@megglloyd,,PAUL,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"87,733",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@meglloyd0102
669,7470316429330399248,aconfusedscorpio,GO,,14,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,36,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@aconfusedscorpio
670,7468534081253359632,justjuni309,GO,,14,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,620",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@justjuni309
671,7466236257115570177,emilyanitaa,GO,,14,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"254,266",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@emilyanitaa
672,7469203327218221072,emmaisabelleparks,GO,,14,@emmaisabelleparks,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"788,817",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@emmaisabelleparks
673,7475037566992039953,yesithebear,GO,,14,@yesithebear,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"33,176",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@yesithebear
674,7459202382103248912,matia.stoltz,GO,,15,@matia_0g,,COLTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,900",0,0,-1,-1,0,"8,000",0,0,-,0,8,20,https://www.tiktok.com/@matia.stoltz
675,7457713114239451153,meilebishop,GO,,15,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"22,140",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@meilebishop
676,7459330346849697793,jah.osh,GO,,15,@objectivelyswag,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"498,751",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jah.osh
677,7459925345228144656,breachrepairersoutreach,GO,,15,@ccfellowship,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,589",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@breachrepairersoutreach
678,7461391827552256017,mochi.suka,GO,,15,@mochi_suka,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,929",0,0,-1,-1,0,"2,500",0,"2,500",-,0,8,20,https://www.tiktok.com/@mochi.suka
679,7460976556916326401,moodyverse,GO,,15,@equalsonics,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,354",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@moodyverse
680,7454731551385845777,eetherealseer,GO,,15,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"38,773",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@eetherealseer
681,7359137902569455621,briarconerly,GO,,15,@briar1993,,PAUL,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"24,478",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@briarconerly
682,7457700597744205841,kystout0,GO,,15,@kystout0,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,566,191",0,0,-1,-1,0,"7,500",0,"7,500",-,0,8,20,https://www.tiktok.com/@kystout0
683,7460027556662804496,b3autifuldisaster1,GO,,15,@lluviarain_,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,759,0,0,-1,-1,0,"2,000",0,0,-,0,8,20,https://www.tiktok.com/@b3autifuldisaster1
684,7461440310519021584,melissaeastwick,GO,,15,@melissa.eastwick,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"28,989",0,0,-1,-1,0,"5,000",0,0,-,0,8,20,https://www.tiktok.com/@melissaeastwick
685,7416144195179593729,coffeeaddict8639,GO,,15,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"73,657",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@coffeeaddict8639
686,7459396293287247888,sasha_owens,GO,,15,@astrowitch20,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"159,597",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@sasha_owens
687,7455853474904047617,carelessmariahh,GO,,15,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"20,363",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@carelessmariahh
688,7455525365369454608,zanemelz,GO,,15,@zmxsaint8147,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"910,155",0,0,-1,-1,0,"2,000",0,0,-,0,8,20,https://www.tiktok.com/@zanemelz
689,7459554941531881473,thecupcakejake,GO,,15,@cupcake09043,,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"642,347",0,0,-1,-1,0,"2,000",0,0,-,0,8,20,https://www.tiktok.com/@thecupcakejake
690,7463741238701883408,zaptheboy,GO,,15,@0xzapped,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"76,292",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@zaptheboy
691,7453999269905842192,soulspiritandlove,GO,,16,@ramallaemre,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,515",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@soulspiritandlove
584,7443230776042471441,trip4brazy,GO,,16,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@trip4brazy
693,7449640519917158417,chuckshadow,GO,,16,@chuckshadow,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"10,277",0,0,-1,-1,0,"15,000",0,"-4,000",-,0,8,20,https://www.tiktok.com/@chuckshadow
694,7451043187663110161,makeawish11eleven,GO,,16,@musicmary1111,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,791",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@makeawish11eleven
695,7433257890686959633,wizardfroglive,GO,,17,@wizardfrog,Character,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"64,601",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@wizardfroglive
696,7439971569637523457,ioninspire,GO,,17,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"38,433",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@ioninspire
697,7437289440479035409,tcklex,GO,,17,,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@tcklex
698,7432097339386413072,becomingamillionaregirl,GO,,17,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,941,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@becomingamillionaregirl
699,7437290180924407825,xoxobee30,GO,,17,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"16,332",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@xoxobee30
