CID,TikTok,Type,Date,Plus,Minus
7359139443036389382,hotsenorita2,Royal Rumble,1/3/2025,,
7359135264167428102,coloreomusic,Royal Rumble,1/3/2025,,
7359135408745447429,b.herbz,Royal Rumble,1/3/2025,,
7403953558330032145,annaaweartist,Royal Rumble,1/3/2025,,
7359134875728969734,xx_teamwagner4l_xx,Royal Rumble,1/3/2025,"7,500",
7433607263870517264,alexadrums,Royal Rumble,1/3/2025,,
7359135286036561926,lsxcrew,Royal Rumble,1/3/2025,,
7413973179343011857,ellezworld__,Royal Rumble,1/3/2025,,
7413973748551909393,idaffne,Royal Rumble,1/3/2025,,
7430612680660189200,hazel_b_music,Royal Rumble,1/3/2025,,
7420590887278755856,everlucent18,Royal Rumble,1/3/2025,,
7359136758577004549,worldwideinc_08,Royal Rumble,1/3/2025,,
7443598365138665488,simpnextdoor,Royal Rumble,1/3/2025,,
7426527818483236880,hotworkmusic,Royal Rumble,1/3/2025,,
7359135097779519493,bryton.39,Royal Rumble,1/2/2025,,
7409743090665242641,theviolution,Royal Rumble,1/2/2025,,
7417960855335354369,pcdrums76,Royal Rumble,1/2/2025,,
7359134574070398981,sierralandasmr,Royal Rumble,1/2/2025,,
7359135826238013445,fun_with_kermit_usa,Royal Rumble,1/2/2025,"30,000",
7359135264167428102,coloreomusic,Royal Rumble,1/2/2025,,
7359135207653539845,_hunterrrrr,Royal Rumble,1/2/2025,,
7359134813120659461,jeremiahboutross,Royal Rumble,1/2/2025,,
7403953558330032145,annaaweartist,Royal Rumble,1/2/2025,,
7359134875728969734,xx_teamwagner4l_xx,Royal Rumble,1/2/2025,,
7359135286036561926,lsxcrew,Royal Rumble,1/2/2025,,
-,tjworkman1,Royal Rumble,1/2/2025,,
7359135264167428102,coloreomusic,Gifted,1/2/2025,,-7000
7359135097779519493,bryton.39,Bonus,1/2/2025,"70,000",-70000
7359135097779519493,bryton.39,Daily Rank,1/2/2025,,
7359134585688522757,singleonthemove,Daily Rank,1/2/2025,,
7359135105165656069,freekbass,Bonus,1/1/2025,"263,750",
7417960855335354369,pcdrums76,Bonus,1/1/2025,"70,000",-70000
7359135097779519493,bryton.39,Weekly Rank,12/31/2024,,
7359134574070398981,sierralandasmr,Weekly Rank,12/31/2024,,
7359138280010645509,ageofangel,Weekly Rank,12/31/2024,,
7359136363951816710,rockylanemusic,Weekly Rank,12/31/2024,,
7359135283092226053,oregonstargirl,Weekly Rank,12/31/2024,,
7359134585688522757,singleonthemove,Weekly Rank,12/31/2024,,
7359134507833982981,loisa_asmr,Weekly Rank,12/31/2024,,
7359135084659736581,samanthasingsit,Weekly Rank,12/31/2024,,
7359135826238013445,fun_with_kermit_usa,Weekly Rank,12/31/2024,,
7359134960558571525,smity194,Weekly Rank,12/31/2024,,
7359134813120659461,jeremiahboutross,Weekly Rank,12/31/2024,,
7359135207653539845,_hunterrrrr,Weekly Rank,12/31/2024,,
7359134456151867397,luke.h.reynoldsmusic,Weekly Rank,12/31/2024,,
7359134960558604293,tannerpetersonmusic,Weekly Rank,12/31/2024,,
-,the_beardedwookie1.0,Weekly Rank,12/31/2024,,
7359134527924666373,_archangel____,Weekly Rank,12/31/2024,,
7359135302167822342,cowboytuff03,Weekly Rank,12/31/2024,,
7368626525710794769,daisy_dew4,Weekly Rank,12/31/2024,,
7359136208573792261,mikaylaa.10,Weekly Rank,12/31/2024,,
7359135589712560133,silvershadowmark,Weekly Rank,12/31/2024,,
7359137098496114693,theonlybreeee,Weekly Rank,12/31/2024,,
7359136672245809158,natalianope,Weekly Rank,12/31/2024,,
-,sagealina,Weekly Rank,12/31/2024,,
7359135501099761669,itskailabear,Weekly Rank,12/31/2024,,
7359135814745391109,tha_dripp_phamily,Weekly Rank,12/31/2024,,
7359134572702957574,jayden_egg,Weekly Rank,12/31/2024,,
7398434150094553105,az.babe,Weekly Rank,12/31/2024,,
-,starvn_marvin_da_martian,Weekly Rank,12/31/2024,,
7403953558330032145,annaaweartist,Weekly Rank,12/31/2024,,
7359135444145274886,berner420,Weekly Rank,12/31/2024,,
7417960855335354369,pcdrums76,Weekly Rank,12/31/2024,,
7409743090665242641,theviolution,Weekly Rank,12/31/2024,,
7443883875853713409,crownsofglorycollections,Weekly Rank,12/31/2024,,
7421725851278082065,itsyofavdessie_3,Weekly Rank,12/31/2024,,
7433607263870517264,alexadrums,Weekly Rank,12/31/2024,,
7421067575049601041,yayarodz007,Weekly Rank,12/31/2024,,
7451090481020321808,growandglowasmr,Weekly Rank,12/31/2024,,
7389626666198417425,sagittariusbaby1221,Weekly Rank,12/31/2024,,
7452429772661112848,hannahsheppie8,Weekly Rank,12/31/2024,,
7451019704396906497,likeromeo,Weekly Rank,12/31/2024,,
7409743090665242641,theviolution,Bonus,12/30/2024,"35,000",-35000
7417960855335354369,pcdrums76,Bonus,12/30/2024,"35,000",-35000
7359136672245809158,natalianope,Gifted,12/28/2024,,-140000
7421725851278082065,itsyofavdessie_3,Gifted,12/28/2024,,-45000
7359135097779519493,bryton.39,Daily Rank,12/27/2024,,
7359135097779519493,bryton.39,Royal Rumble,12/27/2024,,
7359135207653539845,_hunterrrrr,Royal Rumble,12/27/2024,,
7359135447072866309,ddannaluna,Royal Rumble,12/27/2024,,
7359137032024752133,djbowiejane,Royal Rumble,12/27/2024,,
7359134813120659461,jeremiahboutross,Royal Rumble,12/27/2024,,
7359139698482348038,shereen.thevoice,Royal Rumble,12/27/2024,,
7403953558330032145,annaaweartist,Royal Rumble,12/27/2024,,
7417960855335354369,pcdrums76,Royal Rumble,12/27/2024,,
7359134574070398981,sierralandasmr,Royal Rumble,12/27/2024,"20,000",
7359135286036561926,lsxcrew,Royal Rumble,12/27/2024,,
7449640519917158417,chuckshadow,Royal Rumble,12/27/2024,,
7420590887278755856,everlucent18,Royal Rumble,12/27/2024,,
7450994065371365393,tastydan,Royal Rumble,12/27/2024,,
7413595587108405265,child_king7777__,Royal Rumble,12/27/2024,,
7359139443036389382,hotsenorita2,Royal Rumble,12/27/2024,,
7359135918558576646,amyluwho982,Royal Rumble,12/27/2024,,
7359135097779519493,bryton.39,Bonus,12/27/2024,"70,000",-70000
7359135447072866309,ddannaluna,Gifted,12/27/2024,,-40000
7409743090665242641,theviolution,Bonus,12/24/2024,"35,000",-35000
7359135097779519493,bryton.39,Bonus,12/24/2024,"35,000",-35000
7359135105165656069,freekbass,Weekly Rank,12/24/2024,,
7359135097779519493,bryton.39,Weekly Rank,12/24/2024,,
7359134585688522757,singleonthemove,Weekly Rank,12/24/2024,,
7359134814559174662,haiyy29,Weekly Rank,12/24/2024,,
7359135283092226053,oregonstargirl,Weekly Rank,12/24/2024,,
7359134960558571525,smity194,Weekly Rank,12/24/2024,,
7359135826238013445,fun_with_kermit_usa,Weekly Rank,12/24/2024,,
7359135281678712838,blakeslifeline,Weekly Rank,12/24/2024,,
7359135998355472389,brayden.pantel,Weekly Rank,12/24/2024,,
7359134574070398981,sierralandasmr,Weekly Rank,12/24/2024,,
7368626525710794769,daisy_dew4,Weekly Rank,12/24/2024,,
7359134813120659461,jeremiahboutross,Weekly Rank,12/24/2024,,
7359135207653539845,_hunterrrrr,Weekly Rank,12/24/2024,,
7359135302167822342,cowboytuff03,Weekly Rank,12/24/2024,,
7359134456151867397,luke.h.reynoldsmusic,Weekly Rank,12/24/2024,,
7359136670739922949,jabbartiller,Weekly Rank,12/24/2024,,
7359136208573792261,mikaylaa.10,Weekly Rank,12/24/2024,,
7359135589712560133,silvershadowmark,Weekly Rank,12/24/2024,,
7359137631822708741,sam_g_89,Weekly Rank,12/24/2024,,
-,the_beardedwookie1.0,Weekly Rank,12/24/2024,,
7359134875728969734,xx_teamwagner4l_xx,Weekly Rank,12/24/2024,,
7359137098496114693,theonlybreeee,Weekly Rank,12/24/2024,,
7359135444145274886,berner420,Weekly Rank,12/24/2024,,
7359135814745391109,tha_dripp_phamily,Weekly Rank,12/24/2024,,
7403953558330032145,annaaweartist,Weekly Rank,12/24/2024,,
7359135501099761669,itskailabear,Weekly Rank,12/24/2024,,
7359134572702957574,jayden_egg,Weekly Rank,12/24/2024,,
7359135184236642309,voyce89,Weekly Rank,12/24/2024,,
7359134909191159814,skylerclarkk,Weekly Rank,12/24/2024,,
7398434150094553105,az.babe,Weekly Rank,12/24/2024,,
7409743090665242641,theviolution,Weekly Rank,12/24/2024,,
7417960855335354369,pcdrums76,Weekly Rank,12/24/2024,,
7421725851278082065,itsyofavdessie_3,Weekly Rank,12/24/2024,,
7443883875853713409,crownsofglorycollections,Weekly Rank,12/24/2024,,
7421067575049601041,yayarodz007,Weekly Rank,12/24/2024,,
7437320426143055889,thederrrtygirl,Weekly Rank,12/24/2024,,
7359134507829559302,monkabutt,Weekly Rank,12/24/2024,,
7359138475368513541,scarlettjlopez,Weekly Rank,12/24/2024,,
7359135264167428102,coloreomusic,Gifted,12/23/2024,,-10000
7417960855335354369,pcdrums76,Royal Rumble,12/20/2024,"15,000",
7359135447072866309,ddannaluna,Royal Rumble,12/20/2024,,
7403953558330032145,annaaweartist,Royal Rumble,12/20/2024,,
7359135408745447429,b.herbz,Royal Rumble,12/20/2024,,
7359137032024752133,djbowiejane,Royal Rumble,12/20/2024,,
7359135286036561926,lsxcrew,Royal Rumble,12/20/2024,,
7359134875728969734,xx_teamwagner4l_xx,Royal Rumble,12/20/2024,,
7386895531936727041,foreveryapping,Royal Rumble,12/20/2024,,
7359138374126665733,gatorreb3l321,Royal Rumble,12/20/2024,,
7413973748551909393,idaffne,Royal Rumble,12/20/2024,,
7421725851278082065,itsyofavdessie_3,Royal Rumble,12/20/2024,,
7420590887278755856,everlucent18,Royal Rumble,12/20/2024,,
7359137172429078533,texas_rose_yall_aka_meg,Royal Rumble,12/20/2024,,
7359139443036389382,hotsenorita2,Royal Rumble,12/20/2024,,
7359134585688522757,singleonthemove,Bonus,12/19/2024,"70,000",-70000
7359135264167428102,coloreomusic,Gifted,12/19/2024,,-11000
7359135105165656069,freekbass,Bonus,12/19/2024,"35,000",-35000
7359135105165656069,freekbass,Gifted,12/19/2024,,-69000
7359135105165656069,freekbass,Gifted,12/19/2024,,-60000
7359135105165656069,freekbass,Royal Rumble,12/18/2024,"30,000",
7359135097779519493,bryton.39,Royal Rumble,12/18/2024,,
7359135826238013445,fun_with_kermit_usa,Royal Rumble,12/18/2024,,
7409743090665242641,theviolution,Royal Rumble,12/18/2024,,
7359135207653539845,_hunterrrrr,Royal Rumble,12/18/2024,,
7359134574070398981,sierralandasmr,Royal Rumble,12/18/2024,,
7359135264167428102,coloreomusic,Royal Rumble,12/18/2024,,
7417960855335354369,pcdrums76,Royal Rumble,12/18/2024,,
7359135632007921670,gymlordmarkus,Royal Rumble,12/18/2024,,
7359137032024752133,djbowiejane,Royal Rumble,12/18/2024,,
7359135084659736581,samanthasingsit,Royal Rumble,12/18/2024,,
7359135408745447429,b.herbz,Royal Rumble,12/18/2024,,
7403953558330032145,annaaweartist,Royal Rumble,12/18/2024,,
7359135286036561926,lsxcrew,Royal Rumble,12/18/2024,,
7359135632007921670,gymlordmarkus,Monthly Award,12/17/2024,"45,000",
7359135632007921670,gymlordmarkus,Gifted,12/17/2024,,-45000
7359135105165656069,freekbass,Daily Rank,12/17/2024,,
7359134585688522757,singleonthemove,Daily Rank,12/17/2024,,
7359135105165656069,freekbass,Daily Rank,12/16/2024,,
7359135097779519493,bryton.39,Gifted,12/15/2024,,-30000
7359135097779519493,bryton.39,Gifted,12/15/2024,,-30000
7359135097779519493,bryton.39,Gifted,12/15/2024,,-100000
7359135097779519493,bryton.39,Bonus,12/14/2024,"30,000",-30000
7359136363951816710,rockylanemusic,Gifted,12/14/2024,,-35000
7359134507833982981,loisa_asmr,Gifted,12/14/2024,,-12000
7359135264167428102,coloreomusic,Gifted,12/14/2024,,-5000
7359135097779519493,bryton.39,Gifted,12/14/2024,,-35000
7409743090665242641,theviolution,Gifted,12/13/2024,,-5000
7403953558330032145,annaaweartist,Royal Rumble,12/13/2024,,
7359137032024752133,djbowiejane,Royal Rumble,12/13/2024,,
7359135264167428102,coloreomusic,Royal Rumble,12/13/2024,"15,000",
7359135286036561926,lsxcrew,Royal Rumble,12/13/2024,,
7433607263870517264,alexadrums,Royal Rumble,12/13/2024,,
7359135447072866309,ddannaluna,Royal Rumble,12/13/2024,,
7435830178007449617,its_gigi_babi,Royal Rumble,12/13/2024,,
7420590887278755856,everlucent18,Royal Rumble,12/13/2024,,
7413973748551909393,idaffne,Royal Rumble,12/13/2024,,
7359137133090603013,mrs.askew,Royal Rumble,12/13/2024,,
7413973179343011857,ellezworld__,Royal Rumble,12/13/2024,,
7443598365138665488,simpnextdoor,Royal Rumble,12/13/2024,,
7443230242329673729,manicmonday__,Royal Rumble,12/13/2024,,
7386895531936727041,foreveryapping,Royal Rumble,12/13/2024,,
7359135918558576646,amyluwho982,Royal Rumble,12/13/2024,,
7421725851278082065,itsyofavdessie_3,Royal Rumble,12/13/2024,,
7359135097779519493,bryton.39,Bonus,12/12/2024,"35,000",-35000
7359135084659736581,samanthasingsit,Gifted,12/12/2024,,-30000
7359134574070398981,sierralandasmr,Gifted,12/12/2024,,-18000
7409743090665242641,theviolution,Gifted,12/12/2024,,-30000
7359135097779519493,bryton.39,Daily Rank,12/12/2024,,
7359135097779519493,bryton.39,Royal Rumble,12/12/2024,"30,000",
7359135826238013445,fun_with_kermit_usa,Royal Rumble,12/12/2024,,
7409743090665242641,theviolution,Royal Rumble,12/12/2024,,
7417960855335354369,pcdrums76,Royal Rumble,12/12/2024,,
7359135447072866309,ddannaluna,Royal Rumble,12/12/2024,,
7359135084659736581,samanthasingsit,Royal Rumble,12/12/2024,,
7359135264167428102,coloreomusic,Royal Rumble,12/12/2024,,
7359135207653539845,_hunterrrrr,Royal Rumble,12/12/2024,,
7359137032024752133,djbowiejane,Royal Rumble,12/12/2024,,
7359135632007921670,gymlordmarkus,Royal Rumble,12/12/2024,,
7359134875728969734,xx_teamwagner4l_xx,Royal Rumble,12/12/2024,,
7359135286036561926,lsxcrew,Royal Rumble,12/12/2024,,
7359134574070398981,sierralandasmr,Royal Rumble,12/12/2024,,
7359135105165656069,freekbass,TABOOST Campaign,12/12/2024,,
7359134960558571525,smity194,TABOOST Campaign,12/12/2024,,
7409743090665242641,theviolution,TABOOST Campaign,12/12/2024,,
7359135283092226053,oregonstargirl,TABOOST Campaign,12/12/2024,,
7359134574070398981,sierralandasmr,TABOOST Campaign,12/12/2024,,
7359135097779519493,bryton.39,TABOOST Campaign,12/12/2024,,
7359135281678712838,blakeslifeline,TABOOST Campaign,12/12/2024,,
7359134585688522757,singleonthemove,TABOOST Campaign,12/12/2024,,
7359136363951816710,rockylanemusic,TABOOST Campaign,12/12/2024,,
7359135302167822342,cowboytuff03,TABOOST Campaign,12/12/2024,,
7368626525710794769,daisy_dew4,TABOOST Campaign,12/12/2024,,
7417960855335354369,pcdrums76,TABOOST Campaign,12/12/2024,,
7359135826238013445,fun_with_kermit_usa,TABOOST Campaign,12/12/2024,,
7359134814559174662,haiyy29,TABOOST Campaign,12/12/2024,,
7359135084659736581,samanthasingsit,TABOOST Campaign,12/12/2024,,
7359137927504396293,coyotefunn,TABOOST Campaign,12/12/2024,,
7359135207653539845,_hunterrrrr,TABOOST Campaign,12/12/2024,,
7359138280010645509,ageofangel,TABOOST Campaign,12/12/2024,,
7359135264167428102,coloreomusic,TABOOST Campaign,12/12/2024,,
7359134984718024709,cpayne_04,TABOOST Campaign,12/12/2024,,
7359134585688522757,singleonthemove,Gifted,12/11/2024,,-100000
7359134960558571525,smity194,Gifted,12/11/2024,,-55000
7359135097779519493,bryton.39,Gifted,12/11/2024,,-5000
7359135097779519493,bryton.39,Daily Rank,12/11/2024,,
7359135097779519493,bryton.39,Bonus,12/11/2024,"35,000",-35000
7359135097779519493,bryton.39,Gifted,12/11/2024,,-5000
7359134585688522757,singleonthemove,Bonus,12/11/2024,"35,000",-35000
7359135264167428102,coloreomusic,Gifted,12/11/2024,,-15400
7359136363951816710,rockylanemusic,Gifted,12/11/2024,,-15000
7381314181145935889,amandamleon,Gifted,12/10/2024,,-45000
7359135105165656069,freekbass,Weekly Rank,12/10/2024,,
7359134960558571525,smity194,Weekly Rank,12/10/2024,,
7359135097779519493,bryton.39,Weekly Rank,12/10/2024,,
7359135283092226053,oregonstargirl,Weekly Rank,12/10/2024,,
7359136363951816710,rockylanemusic,Weekly Rank,12/10/2024,,
7359134574070398981,sierralandasmr,Weekly Rank,12/10/2024,,
7359137927504396293,coyotefunn,Weekly Rank,12/10/2024,,
7359134507833982981,loisa_asmr,Weekly Rank,12/10/2024,,
7359139244041928710,aleyah.monet,Weekly Rank,12/10/2024,,
7359135826238013445,fun_with_kermit_usa,Weekly Rank,12/10/2024,,
7359135302167822342,cowboytuff03,Weekly Rank,12/10/2024,,
7368626525710794769,daisy_dew4,Weekly Rank,12/10/2024,,
7359135207653539845,_hunterrrrr,Weekly Rank,12/10/2024,,
7359134984718024709,cpayne_04,Weekly Rank,12/10/2024,,
7359134527924666373,_archangel____,Weekly Rank,12/10/2024,,
7359134456151867397,luke.h.reynoldsmusic,Weekly Rank,12/10/2024,,
-,the_beardedwookie1.0,Weekly Rank,12/10/2024,,
7359134813120659461,jeremiahboutross,Weekly Rank,12/10/2024,,
7359137631822708741,sam_g_89,Weekly Rank,12/10/2024,,
7359136208573792261,mikaylaa.10,Weekly Rank,12/10/2024,,
7359136384277577734,jennalorenmusic,Weekly Rank,12/10/2024,,
7359137098496114693,theonlybreeee,Weekly Rank,12/10/2024,,
7398434150094553105,az.babe,Weekly Rank,12/10/2024,,
7403953558330032145,annaaweartist,Weekly Rank,12/10/2024,,
7359137709467860998,fisherybytrade,Weekly Rank,12/10/2024,,
7359135303581499397,havoc_2.0,Weekly Rank,12/10/2024,,
-,sagealina,Weekly Rank,12/10/2024,,
7359138374126665733,gatorreb3l321,Weekly Rank,12/10/2024,,
7359135857971920902,musicalnugget,Weekly Rank,12/10/2024,,
7359136672245809158,natalianope,Weekly Rank,12/10/2024,,
7409743090665242641,theviolution,Weekly Rank,12/10/2024,,
7417960855335354369,pcdrums76,Weekly Rank,12/10/2024,,
7416508596743176193,kingchrxstine,Weekly Rank,12/10/2024,,
7433607263870517264,alexadrums,Weekly Rank,12/10/2024,,
7359137108000473094,adamclousermusic,Weekly Rank,12/10/2024,,
7421067575049601041,yayarodz007,Weekly Rank,12/10/2024,,
7436461793502855184,kayleecapobianco,Weekly Rank,12/10/2024,,
7389626666198417425,sagittariusbaby1221,Weekly Rank,12/10/2024,,
-,danadane_420asmr,Weekly Rank,12/10/2024,,
7421845838604828688,nlmbmeeky,Weekly Rank,12/10/2024,,
7359135097779519493,bryton.39,Weekly Rank,12/10/2024,,
7359134960558571525,smity194,Weekly Rank,12/10/2024,,
7359135105165656069,freekbass,Weekly Rank,12/10/2024,,
7359134585688522757,singleonthemove,Weekly Rank,12/10/2024,,
7359135281678712838,blakeslifeline,Weekly Rank,12/10/2024,,
7359134814559174662,haiyy29,Weekly Rank,12/10/2024,,
7359136363951816710,rockylanemusic,Weekly Rank,12/10/2024,,
7359135998355472389,brayden.pantel,Weekly Rank,12/10/2024,,
7359135084659736581,samanthasingsit,Weekly Rank,12/10/2024,,
7359134507833982981,loisa_asmr,Weekly Rank,12/10/2024,,
7368626525710794769,daisy_dew4,Weekly Rank,12/10/2024,,
7359134456151867397,luke.h.reynoldsmusic,Weekly Rank,12/10/2024,,
7359135207653539845,_hunterrrrr,Weekly Rank,12/10/2024,,
7359135302167822342,cowboytuff03,Weekly Rank,12/10/2024,,
7359135589712560133,silvershadowmark,Weekly Rank,12/10/2024,,
7359137631822708741,sam_g_89,Weekly Rank,12/10/2024,,
7359134813120659461,jeremiahboutross,Weekly Rank,12/10/2024,,
-,thariddler__,Weekly Rank,12/10/2024,,
7359135407344386054,sims.erection,Weekly Rank,12/10/2024,,
7359134527924666373,_archangel____,Weekly Rank,12/10/2024,,
7359137098496114693,theonlybreeee,Weekly Rank,12/10/2024,,
7359136672245809158,natalianope,Weekly Rank,12/10/2024,,
-,sagealina,Weekly Rank,12/10/2024,,
7359135172404740102,steven_dean,Weekly Rank,12/10/2024,,
7359137133090603013,mrs.askew,Weekly Rank,12/10/2024,,
7359135591147274246,twinkerbell__,Weekly Rank,12/10/2024,,
7359134981857280006,averyszabo,Weekly Rank,12/10/2024,,
7359135444145274886,berner420,Weekly Rank,12/10/2024,,
7359137669693210629,isaiah_simpson11,Weekly Rank,12/10/2024,,
7359134909191159814,skylerclarkk,Weekly Rank,12/10/2024,,
7409743090665242641,theviolution,Weekly Rank,12/10/2024,,
7417960855335354369,pcdrums76,Weekly Rank,12/10/2024,,
7433607263870517264,alexadrums,Weekly Rank,12/10/2024,,
7421725851278082065,itsyofavdessie_3,Weekly Rank,12/10/2024,,
7359138475368513541,scarlettjlopez,Weekly Rank,12/10/2024,,
7443883875853713409,crownsofglorycollections,Weekly Rank,12/10/2024,,
7416508596743176193,kingchrxstine,Weekly Rank,12/10/2024,,
7443598365138665488,simpnextdoor,Weekly Rank,12/10/2024,,
7364134731081924609,modern_ragnar_1.0,Weekly Rank,12/10/2024,,
7359135105165656069,freekbass,Gifted,12/8/2024,,-104000
7359135105165656069,freekbass,Daily Rank,12/8/2024,,
7359135105165656069,freekbass,Gifted,12/7/2024,,-52000
7359135826238013445,fun_with_kermit_usa,Gifted,12/7/2024,,-41000
7409743090665242641,theviolution,Gifted,12/7/2024,,-30000
7368626525710794769,daisy_dew4,Gifted,12/7/2024,,-30000
7359135105165656069,freekbass,Daily Rank,12/7/2024,,
7359134556475457541,biigdawgdancer,Gifted,12/6/2024,,-10000
7359135097779519493,bryton.39,Royal Rumble,12/6/2024,,
7359135105165656069,freekbass,Royal Rumble,12/6/2024,"132,000",-102000
7359134960558571525,smity194,Royal Rumble,12/6/2024,,
