,Host,3/9,,Level,Month,Discord,Badge,Agent,New,Active,Prorate,Days,Day Pace,Days Goal,Days Left,Hours,Hrs Goal,Hours Left,💎,💎 Pace,Tier,Tier Goal,Tier Left,Tier Status,Tier LM,Grad,💎 Last 30,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,Days Month,Hours Month,Rewards Month,Link
486,7457781689205669905,leo_notdicapri0,GO,,15,@leo_notdicaprio_73283,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,019,887",0,141,-1,-1,0,"21,000",0,"-4,000",-,0,8,20,0,https://www.tiktok.com/@leo_notdicapri0
487,7579762714873118733,tellemwatson,GO,,4,@tellemwatson,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,707",0,188,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@tellemwatson
488,7468407393785806865,lil.bitt094,GO,,14,@lilbitt094,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"272,572",0,199,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lil.bitt094
489,7359136690818088965,codytiralosi,GO,,30,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,560",0,461,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@codytiralosi
490,7359135097775456262,aaronfullerx,GO,,37,@adonis200k,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"15,003,940",0,384,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@aaronfullerx
491,7480337323796774913,hsumhsan,GO,,13,@san.hsu.myat.htut,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"19,756",0,100,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@hsumhsan
492,7480522011840725009,aftonsalas,GO,,13,@aftonsalas,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"30,322",0,26,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@aftonsalas
493,7359134619347910661,lilawestcoast,GO,,45,@lilawestcoast,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,827,114",0,274,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lilawestcoast
494,7584893327687073805,add.action.coach,GO,,4,@add.action.coach,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,222,0,241,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@add.action.coach
495,7589379364102651959,papabearblessed,GO,,4,,,TRE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,153,0,240,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@papabearblessed
496,7359135442542821382,alexa_aronson,GO,,34,@alexa_aronson,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,721,0,212,-1,-1,0,"2,500",0,"2,500",-,0,8,20,0,https://www.tiktok.com/@alexa_aronson
497,7359135302167822342,cowboytuff03,GO,,35,@cowboytuff03,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"62,759","1,017",126,-1,-1,0,"52,375",0,"18,375",-,0,8,20,0,https://www.tiktok.com/@cowboytuff03
498,7575020052429258807,squeakmelusky,GO,,5,@squeakondrums,Music,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,116,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@squeakmelusky
499,7493406574925348880,vcvdog,GO,,12,@vcvdog,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,413",0,2,-1,-1,0,"5,000",0,"5,000",-,0,8,20,0,https://www.tiktok.com/@vcvdog
500,7582786315515740173,liannaartistry,GO,,4,@lili3600,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"19,208",0,89,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@liannaartistry
501,7595367345045028919,roze.thorne,GO,,3,@rozethorne.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"6,535",0,68,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@roze.thorne
502,7594347695071084558,samhandwich0,GO,,3,@colenotcoke,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,548,0,60,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@samhandwich0
503,7359135730641534982,strongmamaof4,GO,,33,@strongmamaof4,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,023",0,43,-1,-1,0,500,0,500,-,0,8,20,0,https://www.tiktok.com/@strongmamaof4
504,7540363984634003470,brianapaine_,GO,,6,@bripaine_,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"243,291",0,601,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@brianapaine_
505,7501859248616341520,barrybee313,GO,,11,@detroitbarry,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"216,668",0,249,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@barrybee313
506,7359137538281406470,chrisart315,GO,,11,@chrisart315,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,035",0,22,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@chrisart315
507,7446759717512347649,officialshawtyv,GO,,3,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"61,148",0,23,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@officialshawtyv
508,7359134725199462406,mcdonalds_hacks101,GO,,43,@mcdonalds_hacks101,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,071,558","1,224",14,-1,-1,0,"27,825",0,"27,825",-,0,8,20,0,https://www.tiktok.com/@mcdonalds_hacks101
509,7589643751258177549,chefkev4real,GO,,3,@chefkevwins5032,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"73,228",0,14,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@chefkev4real
510,7513363198867914753,queenofhearts0069_,GO,,10,@queenofhearts0069,,,2,Y,1.00,6,94%,7,1,19,15,-4,0,0,1,"100,000","100,000",Down,1,,"10,576",0,110,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@queenofhearts0069_
511,7359135264113065989,wmblakehenry_jivemnd,GO,,35,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"62,548",0,13,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@wmblakehenry_jivemnd
512,7582754500964925454,itzz.mone6,GO,,4,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"15,415",0,11,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@itzz.mone6
513,7562312052468105229,jennygraceofficial,GO,,6,@jennygraceland_37731,Music,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,307",0,10,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jennygraceofficial
514,7359139396219600901,jonathan_visuals_436,GO,,25,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,5,8,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jonathan_visuals_436
515,7558317816408129549,pistolsndlipgloss,GO,,6,@pistolsndlipgloss1,,SHAVONNE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,583",0,7,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@pistolsndlipgloss
516,7559664387288645687,__daniellelashae,GO,,6,@itsdanielleleilani,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,504",0,3,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@__daniellelashae
517,7555712827848310798,elenore1950,GO,,7,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,971",0,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@elenore1950
518,7575714181307973645,wonderfulldai,GO,,5,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,389",0,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@wonderfulldai
519,7593228086796206135,thesaltypickle7,GO,,3,,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,108,0,2,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@thesaltypickle7
520,7597569248646643725,prazahbostic8,GO,,3,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"3,032",0,1,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@prazahbostic8
521,7578673000590065677,beachblondemama,GO,,4,@bleachblondemomma,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,681",0,2,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@beachblondemama
522,7452915501849772048,hannahcardenn,GO,,8,@hannahcarden,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"66,697",0,70,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@hannahcardenn
523,7535624623631712270,sarah_taylor06,GO,,8,@sarahtaylor22,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"17,379",0,55,-1,-1,0,"8,000",0,0,-,0,8,20,0,https://www.tiktok.com/@sarah_taylor06
524,7540420286894653495,pe4vy,GO,,8,@pe4vy,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"414,446",0,20,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@pe4vy
525,7533812161387249678,alecohn,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,732",0,6,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@alecohn
526,7552892121850658829,michaelcorrera,GO,,7,,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"34,906",0,2,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@michaelcorrera
657,7359135448591040518,firefly_kat26,GO,,34,@firefly_kat26,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"72,278",1,0,-1,-1,0,"1,000",0,"1,000",-,0,8,20,0,https://www.tiktok.com/@firefly_kat26
528,7597163507775324215,samanthaleighce,GO,,3,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"4,514",0,1,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@samanthaleighce
529,7551925540999938103,nightlydaff,GO,,7,@nightly55_85400,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,"10,973",0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nightlydaff
530,7359135416169103365,thelindabinda,GO,,34,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,901,784",0,"1,848",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@thelindabinda
643,7548512478117019662,cf_warrior.xoxo,GO,,7,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,307",0,40,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@cf_warrior.xoxo
644,7541895227787952141,iamlillyelle,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,013",0,111,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@iamlillyelle
624,7602754318403584014,p0921188,GO,,2,@p066314,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"22,623",0,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@p0921188
620,7605754865872060430,_alexismaria,GO,,2,@alexismaria.420,,,0,Y,1.00,2,31%,7,5,2,15,13,0,0,1,"100,000","100,000",Down,1,✦,"59,398",0,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@_alexismaria
621,7607605520383393806,itzdes2024,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"73,701",0,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@itzdes2024
622,7607844338743164941,jamesanorkawich,GO,,2,@jamesanorkawichofficial,Music,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"1,637",3,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@jamesanorkawich
624,7608209915718582285,barn.to.bedtime,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"210,816",0,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@barn.to.bedtime
538,7535262866870681613,dyylpicklle,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"73,514",6,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dyylpicklle
539,7515236092191195153,lunawolf4595,GO,,10,@morgen0054,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"41,774",21,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lunawolf4595
540,7462507750791348240,kaybaby2141,GO,,15,@kay2147122,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"37,989",2,0,-1,-1,0,"2,500",0,"2,500",-,0,8,20,0,https://www.tiktok.com/@kaybaby2141
541,7371387539011371009,kieranroyce,GO,,23,@kieranroyce,Gaming,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,695",106,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kieranroyce
542,7359135811868557317,lindsey.lou.whoo,GO,,32,@lindseylouwhoo,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"67,830",52,0,-1,-1,0,"3,194",0,"3,194",-,0,8,20,0,https://www.tiktok.com/@lindsey.lou.whoo
622,7608318906436075533,alwysovrr,GO,,2,,,,3,Y,1.00,0,0%,7,7,1,15,14,0,0,1,"100,000","100,000",Down,1,✦,"36,845",0,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@alwysovrr
596,7510771128055398417,knzsvisuals,GO,,10,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,714,335","6,620",0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@knzsvisuals
545,7446625208414371841,d.russss,GO,,16,,,,13,Y,1.00,1,16%,7,6,1,15,14,0,0,1,"100,000","100,000",Down,1,,"142,855",1,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@d.russss
739,7359135688387821573,ellaseebacherxmusic,GO,,33,,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,499,269",14,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ellaseebacherxmusic
623,7608679729838931982,cloakedrevolution,GO,,2,@cloakedrevolution,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,736,3,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@cloakedrevolution
623,7610186902892855310,kaitoosimple,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"144,394",0,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@kaitoosimple
549,7542677448308244535,tatyanadvoce,GO,,8,@tatyanadvoce_33678,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"664,694",5,0,-1,-1,0,"1,000",0,0,-,0,8,20,0,https://www.tiktok.com/@tatyanadvoce
550,7505500794389692432,digitallizardmama,GO,,11,@digitallizardmama.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"15,396",36,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@digitallizardmama
551,7460310629711134737,gofollowmynewacct_cassie,GO,,13,@its_cassieherman,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"71,095",-1,"19,118",,-1,0,"12,000",0,"8,000",-,0,8,20,0,https://www.tiktok.com/@gofollowmynewacct_cassie
559,7359136287137398789,kimmyhardtoforget,GO,,31,@hardtoforget,,LEVI,0,Y,1.00,5,78%,7,2,12,15,3,0,0,1,"100,000","100,000",Down,1,,"26,447",506,119,0,0,1,"1,250",0,"1,250",-,0,8,20,0,https://www.tiktok.com/@kimmyhardtoforget
175,7359137901097025542,hunterbenjamin3,GO,,1,@hunterbenjamin,,LEVI,5,Y,0.84,1,16%,7,6,5,15,10,"2,218","7,640",1,"100,000","97,782",Down,1,✧,"1,908,247",,,,,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@hunterbenjamin3
112,7581866697594978359,peggyscourlas,GO,,1,@peggy53_,,LEVI,31,Y,0.81,3,47%,7,4,7,15,8,"11,903","40,999",1,"100,000","88,097",Down,1,✧,"6,179",,,,,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@peggyscourlas
275,7614291260660170766,kaemi.s,GO,,1,,,,0,Y,0.81,0,0%,7,7,0,15,15,82,282,1,"100,000","99,918",Down,1,✦,"1,321",,,,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@kaemi.s
559,7514969467965685761,gigisworld4ever,GO,,1,,,,0,Y,0.77,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"15,867",,,,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@gigisworld4ever
319,7558154520338087949,blazequeen420_,GO,,6,@lunanovalovee,Gaming,,1,Y,1.00,1,16%,7,6,8,15,7,4,14,1,"100,000","99,996",Down,1,,"1,340",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@blazequeen420_
554,7614997682968608782,therealestherj,GO,,1,,,,0,Y,0.74,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"98,595",,,,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@therealestherj
555,7615464895412453389,sweetvirgo381,GO,,,#N/A,#N/A,#N/A,,Y,1.00,,0%,7,7,0,15,15,0,0,1,,,#N/A,,#N/A,0,-1,-2,,,,0,0,0,#N/A,,8,20,0,https://www.tiktok.com/@sweetvirgo381
556,7433949556557234177,jordoncox74,GO,,,#N/A,#N/A,#N/A,,Y,1.00,,0%,7,7,0,15,15,0,0,1,,,#N/A,,#N/A,0,-1,-2,,,,0,0,0,#N/A,,8,20,0,https://www.tiktok.com/@jordoncox74
557,7615439953488592909,janelleexxx,GO,,,#N/A,#N/A,#N/A,,Y,1.00,,0%,7,7,0,15,15,0,0,1,,,#N/A,,#N/A,0,-1,-2,,,,0,0,0,#N/A,,8,20,0,https://www.tiktok.com/@janelleexxx
558,7615372830406033422,liyaaahbaaby,GO,,1,,,#N/A,,Y,,,0%,,,0,,,0,0,1,,,#N/A,,#N/A,0,,,,,,0,0,0,#N/A,,8,20,0,https://www.tiktok.com/@liyaaahbaaby
559,7496160474296483841,thejackschittt,GO,,12,@randomgamingguy,Gaming,LEVI,,Y,1.00,,0%,7,7,0,15,15,0,0,1,"100,000","100,000",-,1,,"3,006",0,"7,792",-1,3,8,0,0,0,-,0,8,20,0,https://www.tiktok.com/@thejackschittt
560,7591745233969299470,nothingsick,GO,,3,@adrianant1,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,454,0,0,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@nothingsick
561,7592397551714910221,cbrandy13,GO,,3,@brandy08531,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"2,545",0,0,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@cbrandy13
562,7359137304226725893,levi_carrington_,GO,,3,@levi_carrington_,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"59,709",0,0,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@levi_carrington_
563,7359136608869711878,ambernicolesings,GO,,4,@ambernicolemusicc,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,649,043",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ambernicolesings
564,7393147089703747600,wow_mschez,GO,,4,@ms_chez,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,594",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@wow_mschez
565,7584171455915769911,skibudz67,GO,,4,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"17,330",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@skibudz67
566,7534965598565089335,chelseaabrahamson85,GO,,4,@chelseaabrahamson85,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,714",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@chelseaabrahamson85
567,7581199131105017869,kuluxka,GO,,4,@kuluxka.,,ASHLEY,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"846,479",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kuluxka
568,7567839803308359694,ironranger023,GO,,5,@ironranger023,,ASHLEY,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,121,273",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ironranger023
569,7572471684901519373,thisjusdank,GO,,5,@audank09,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,151",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@thisjusdank
570,7574219571838763063,flyonpluto,GO,,5,@herrawass,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,164",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@flyonpluto
571,7567540304304455735,kat24516,GO,,5,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kat24516
572,7568663479326883895,cheifkaito,GO,,5,,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,115",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@cheifkaito
573,7573806306994274359,dubocsisters,GO,,5,@dubocfamily,,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"450,085",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dubocsisters
574,7574199035477835789,therealkashmonroe,GO,,5,@therealkashmonroe,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,757",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@therealkashmonroe
575,7568297768498806839,sirenofthewest,GO,,5,@sirenofthewest,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,082",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@sirenofthewest
576,7568983817575415863,jackmcars12,GO,,5,@jackmcars12,Music,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"96,036",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jackmcars12
577,7571164837095587895,oc_tomaz,GO,,5,@octomaz,,SVEN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,900",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@oc_tomaz
578,7573885715550027831,jorosemurphy,GO,,5,@jorosemurphy8192,,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,265,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jorosemurphy
579,7570204642488008759,official_zaybe,GO,,5,@official_zaybe,,TRENTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,679,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@official_zaybe
580,7573939617729265677,brycebecomingsuccessful,GO,,5,@brycehart.,,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,215,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@brycebecomingsuccessful
581,7572615698829295671,realcapitalp,GO,,5,@capitalp27,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,585,876",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@realcapitalp
439,7573870578680152077,moneygeyser,GO,,5,@chpstrrr,,SHAVONNE,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,574",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@moneygeyser
583,7567540624602218509,guisellehhh,GO,,5,@guisellehhh,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"607,848",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@guisellehhh
584,7569844849948704782,nataliestavola,GO,,5,@nataliestavola,,TRENTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"440,644",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nataliestavola
585,7570253201903992845,_van.g03,GO,,5,@van.g03,,TRENTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,130",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@_van.g03
